customer_id,name,state,age,is_married,customer_health_index
C7299,lauren warner,kansas,85,0,0.8854667752647268
C7300,rebecca hart,pennsylvania,44,1,0.4255743926708744
C7301,matthew butler,montana,63,1,0.7814918258715776
C7302,brandon thornton,georgia,38,1,0.27939286529576535
C7303,joseph woods,new hampshire,70,0,0.8529614211835705
C7304,sierra banks,utah,36,1,0.9385982513281436
C7305,katherine gibson,tennessee,70,1,0.5257975866775638
C7306,aaron snyder,mississippi,64,0,0.7969797330290141
C7307,travis baldwin,alabama,30,0,0.49852297128178913
C7308,kimberly brown,nevada,41,0,0.3810060521213391
C7309,timothy smith ii,new york,73,0,0.5745221833023401
C7310,matthew perry,maryland,70,1,0.9932071677059289
C7311,jorge white,washington,50,1,0.8470811210824621
C7312,jennifer simmons,michigan,31,0,0.7567386169231943
C7313,veronica miller,arkansas,54,0,0.3255475225142448
C7314,kelsey scott,south carolina,36,0,0.6500482250898951
C7315,michael flowers,maryland,67,1,0.5644476245006712
C7316,linda terry,rhode island,22,0,0.7454600045258001
C7317,natalie cline,west virginia,57,0,0.0634433738408593
C7318,erica santos,south carolina,21,1,0.44078715610197094
C7319,george villanueva,new york,40,1,0.9543353519691687
C7320,daniel hunter,wyoming,67,0,0.813469395101322
C7321,lisa mejia,tennessee,74,0,0.6078639432986161
C7322,stephanie gomez,ohio,77,1,0.22274040520874827
C7323,kelly valdez,maryland,62,0,0.01636622041023894
C7324,judy jones,california,48,1,0.7534214791832056
C7325,shane coleman,tennessee,76,0,0.6723047952103968
C7326,elizabeth cooper,alabama,19,1,0.5684402352699514
C7327,brian morris,maryland,22,1,0.5554553737109253
C7328,brian diaz,virginia,89,1,0.497635890548081
C7329,james sawyer,utah,54,0,0.2695841420155307
C7330,eric campbell,georgia,55,1,0.1371904347787689
C7331,samantha marks,michigan,70,0,0.558158051565807
C7332,thomas herrera,north dakota,32,0,0.5336311545585917
C7333,joan bell,mississippi,52,1,0.22924158849089105
C7334,jesse freeman,new mexico,43,1,0.5639719583990999
C7335,julie simpson,mississippi,36,1,0.8076904914421787
C7336,kimberly phillips,oregon,29,1,0.17647196140076615
C7337,jay wall,wisconsin,50,0,0.37168769526187573
C7338,joshua shea,georgia,65,1,0.5900818288106281
C7339,elizabeth cortez,utah,81,0,0.6456801835167528
C7340,felicia rose,ohio,64,0,0.7528610741827048
C7341,ebony coleman,north dakota,41,0,0.36769084690855547
C7342,jeffrey thompson,illinois,48,1,0.865233997435359
C7343,mary thomas,north dakota,63,0,0.5473738495225907
C7344,jody martinez,tennessee,51,1,0.24240850811516867
C7345,jonathan cole,alaska,41,0,0.9098596519965335
C7346,andrew harrison,rhode island,50,0,0.7583510181480608
C7347,brett ramirez,nebraska,27,1,0.8551257476741024
C7348,heather nichols,tennessee,59,1,0.4618564736204068
C7349,duane bender,south dakota,87,1,0.37278953744949017
C7350,tony brennan,connecticut,84,0,0.8688452357215437
C7351,emily lee,new mexico,46,1,0.46730380262326143
C7352,donna jones,west virginia,30,0,0.898092109763138
C7353,shelly gordon,vermont,87,1,0.9873910543554612
C7354,john perez,new jersey,84,0,0.5460310133817726
C7355,jesse campos,south carolina,55,0,0.5614568756336464
C7356,malik harris,michigan,60,1,0.41929641727570255
C7357,lori ramos,delaware,61,1,0.6547382102140696
C7358,denise wheeler,maine,76,1,0.8492435470710545
C7359,danielle edwards,nevada,61,1,0.44401725317276364
C7360,kimberly hamilton,delaware,89,1,0.8002509421525767
C7361,ryan waller,tennessee,72,0,0.6505701933518151
C7362,yvette pena,nebraska,30,0,0.9472493227920639
C7363,sonia brown md,pennsylvania,69,1,0.1808051610402187
C7364,stephanie robinson,north dakota,85,0,0.7660410073478625
C7365,mary rodriguez,nevada,81,1,0.7006927558201794
C7366,allison buckley,michigan,18,1,0.7673499770285661
C7367,steven martinez,hawaii,21,1,0.6219728353283925
C7368,dawn gomez,michigan,76,0,0.13346861446841574
C7369,alyssa jenkins,maryland,56,1,0.1831679007434277
C7370,rebecca kirk,utah,83,1,0.4339397876309693
C7371,madison banks,michigan,79,0,0.5480126078222795
C7372,brandon nunez,minnesota,84,1,0.6163415006052244
C7373,elizabeth smith,arizona,69,1,0.8416095140795872
C7374,laura nguyen,new york,38,0,0.1417788431000495
C7375,richard hawkins,california,70,1,0.32019376630418106
C7376,gregory lopez,pennsylvania,27,0,0.30491871120971914
C7377,kim baldwin,minnesota,44,0,0.2548962032626535
C7378,katherine lewis,virginia,45,1,0.35492847831829055
C7379,james cunningham,nebraska,90,0,0.9563065809059849
C7380,molly newman,west virginia,56,0,0.860045234356396
C7381,timothy kennedy,south dakota,30,1,0.1597324549771767
C7382,joseph rodriguez,california,57,1,0.8236244523658723
C7383,stephanie morgan,idaho,71,1,0.9706886639290623
C7384,frank martin,vermont,18,0,0.9971182504950846
C7385,steven hawkins,new jersey,50,0,0.6789528960520832
C7386,jesse santos,virginia,72,1,0.496419000783178
C7387,kenneth morgan,nebraska,54,1,0.44887454046911834
C7388,donald anderson,oregon,81,1,0.7943957021106347
C7389,heather heath,south dakota,91,1,0.9266602711046873
C7390,chad carter,north carolina,61,1,0.11498894964162631
C7391,peter johnson,maine,42,0,0.9124921503039614
C7392,stephanie nguyen,massachusetts,57,0,0.7486310392519012
C7393,april dawson,kentucky,75,0,0.15182957430233335
C7394,jason alvarado,new jersey,49,0,0.5629963376496763
C7395,steven stevens,minnesota,36,1,0.8794051212048908
C7396,denise edwards,california,55,1,0.02233032948479552
C7397,beth mccullough,utah,45,0,0.7656395202600099
C7398,elizabeth mcmillan,maine,57,0,0.41242595075176214
C7399,seth young,new jersey,25,1,0.36306298950657856
C7400,mary moore,montana,44,1,0.8621831905964634
C7401,george roberson,virginia,47,1,0.8039810171582247
C7402,kimberly miller,new york,53,0,0.06616315398925032
C7403,miranda washington,wisconsin,28,0,0.8748936103472905
C7404,curtis anderson,idaho,23,0,0.46866590464531555
C7405,angela allen,maryland,81,1,0.2250961967203705
C7406,frank olson,ohio,78,1,0.5990577313554052
C7407,elizabeth huff,georgia,50,0,0.2666596904873558
C7408,robin herman,maryland,43,0,0.4176698116242574
C7409,logan jones,idaho,61,0,0.8968182079041985
C7410,valerie smith,washington,22,1,0.8400535544983746
C7411,kristen herrera,maryland,34,0,0.7005539131654721
C7412,tracy walker,south carolina,75,1,0.9285200601720833
C7413,travis snow,delaware,57,1,0.9979004807350811
C7414,cynthia kelley,north carolina,69,0,0.6479542484094954
C7415,kenneth murray,kentucky,56,0,0.44268383366316766
C7416,ricky watson,alaska,52,1,0.756637782701117
C7417,seth sanchez,arizona,31,1,0.3345627086186662
C7418,taylor anderson,iowa,52,1,0.3233448821031636
C7419,sandra mcclain md,vermont,48,1,0.44867864862721263
C7420,steve blankenship,washington,58,0,0.4488629965158507
C7421,kyle campbell,north dakota,41,0,0.7042047172070263
C7422,patricia garcia,south dakota,74,0,0.9634973821355098
C7423,colton guzman jr.,louisiana,64,1,0.3183107567192508
C7424,walter dixon,arizona,33,1,0.07056434652812882
C7425,timothy hayes,nebraska,66,0,0.04705142690890407
C7426,stephanie sanders,arizona,21,1,0.9841146769746388
C7427,kristin carroll,louisiana,58,1,0.8670777665940183
C7428,kristi harris,south dakota,74,1,0.5282806609044579
C7429,daniel kim,illinois,85,0,0.83651291254148
C7430,arthur white,florida,21,0,0.5819969546336075
C7431,joshua long,connecticut,56,0,0.8791142831862369
C7432,kyle romero,indiana,56,1,0.4950638140204585
C7433,steven thornton,minnesota,62,1,0.318203390615148
C7434,kimberly hamilton,indiana,62,0,0.1611775494941653
C7435,carla roberts,idaho,51,1,0.7424913395068378
C7436,carrie rhodes,ohio,54,0,0.9238566357629641
C7437,mark lee,oklahoma,30,0,0.21002313067423417
C7438,michael rose,texas,33,1,0.3379698084956271
C7439,dana patel,indiana,42,0,0.20188550538310535
C7440,vincent stewart,minnesota,71,1,0.30863187679096693
C7441,kenneth wright,minnesota,18,0,0.5403031716492976
C7442,jeffery hays,arkansas,66,1,0.13599942858077252
C7443,victoria donovan,wisconsin,22,0,0.6550402612786593
C7444,gerald chandler,nebraska,21,1,0.6729726634948278
C7445,robert vang,new york,67,0,0.9729175971580004
C7446,zachary garcia,idaho,39,1,0.2681949513190567
C7447,nathan hubbard,tennessee,42,1,0.8906826721757664
C7448,justin bryant,texas,69,0,0.2202932956452066
C7449,cody thompson,alabama,56,0,0.4788502017783457
C7450,joseph madden,washington,38,0,0.08959886414584806
C7451,adam hubbard,alabama,82,0,0.6828810210933726
C7452,matthew summers,massachusetts,61,0,0.2648138148343455
C7453,sherri espinoza,vermont,68,0,0.19537498390375874
C7454,vickie lopez,kansas,45,1,0.10037319852173221
C7455,steven harper,oklahoma,27,0,0.8740473622588828
C7456,alexander schmidt,hawaii,47,0,0.5694810250477361
C7457,megan villarreal,illinois,63,1,0.5938995901169923
C7458,brandon hicks,rhode island,69,1,0.596548829857432
C7459,katherine bright,connecticut,77,0,0.1969074858362474
C7460,morgan sandoval,arizona,45,0,0.9565087485464857
C7461,wanda williams,nebraska,88,0,0.17152329363698382
C7462,leah knight,georgia,83,1,0.4419021171905102
C7463,troy collier,kentucky,37,1,0.8467722375883598
C7464,matthew matthews,oregon,79,0,0.3241627958028369
C7465,richard espinoza,oklahoma,24,0,0.27151007602176813
C7466,steven smith,new jersey,79,0,0.6645510286808999
C7467,anna robinson,north carolina,87,1,0.8143264787656876
C7468,alexander harvey,oklahoma,88,0,0.017817638792785306
C7469,allen curtis,vermont,66,1,0.19628362689015955
C7470,david love,washington,22,1,0.8123992060699806
C7471,sandra simmons,maryland,54,0,0.5852368490765268
C7472,austin wagner,mississippi,41,1,0.2597547787686858
C7473,katrina herrera,wyoming,27,1,0.5064612021809791
C7474,nathaniel mckinney,oklahoma,50,0,0.10144115820896571
C7475,lori bailey,florida,26,1,0.6606567653772172
C7476,allison smith,mississippi,42,1,0.5097888930929775
C7477,michelle wells,missouri,43,1,0.2470055948231472
C7478,christine sullivan,massachusetts,39,1,0.7857858149000219
C7479,nathaniel johnson,wyoming,84,0,0.030042339542748375
C7480,scott morrison,florida,29,1,0.35346550313308644
C7481,dana guzman,pennsylvania,23,0,0.650619603932012
C7482,matthew potts,arkansas,78,0,0.024676823347694943
C7483,brandon walker,connecticut,64,1,0.05166485494117401
C7484,valerie allen,georgia,29,1,0.17163212814966833
C7485,caleb barnes,hawaii,67,0,0.328281170324181
C7486,timothy parker,south dakota,53,0,0.38526913720747114
C7487,matthew smith,south carolina,75,0,0.11887496553703092
C7488,christine kent,tennessee,38,1,0.1205918943147315
C7489,chad owen,vermont,78,0,0.9431388595264206
C7490,joseph fox,oklahoma,82,1,0.8521667203785941
C7491,raymond santos,missouri,53,0,0.21666527443352168
C7492,leroy brown,pennsylvania,79,0,0.20971495893268155
C7493,nicole rowe,virginia,78,1,0.3639780252375441
C7494,zachary york,wyoming,76,1,0.5992597657435447
C7495,bradley rich,delaware,75,0,0.869321549699563
C7496,gina mooney,wyoming,53,1,0.8235984933052931
C7497,justin vaughn,michigan,85,0,0.6364264220290915
C7498,hannah molina,pennsylvania,77,1,0.891299720831934
C7499,melissa thompson,wyoming,69,0,0.8756135504915369
C7500,timothy walter,south dakota,91,0,0.41221002307723964
C7501,steven green,new mexico,28,1,0.4466927034586349
C7502,paul anderson,north carolina,34,0,0.5041345055860369
C7503,tasha reyes,arkansas,83,0,0.5580186877962191
C7504,rebecca lewis,oregon,44,1,0.511207057553771
C7505,mr. zachary jackson,idaho,74,1,0.903030054420675
C7506,denise dean,north dakota,90,1,0.6601005092363464
C7507,amber mills,west virginia,87,1,0.6789876122664241
C7508,laura le,west virginia,87,0,0.7495277557216621
C7509,brandon ray,kentucky,83,1,0.3693811717534893
C7510,larry yates,arizona,76,0,0.2173276001721064
C7511,sandra hall,nevada,25,1,0.6096165303095681
C7512,joshua holland,minnesota,25,0,0.06687493484869045
C7513,taylor wood,florida,32,0,0.0781285963187397
C7514,melvin harrison phd,west virginia,29,1,0.6896997782779173
C7515,joseph branch,new york,20,0,0.6028276584443827
C7516,danielle novak,nevada,20,0,0.7654740973748738
C7517,emily smith,california,89,0,0.2785697729848179
C7518,anthony miller,south dakota,69,1,0.10247859813721016
C7519,brittany hernandez,maine,85,0,0.35751305633382036
C7520,troy jackson,iowa,45,1,0.8378322330247119
C7521,grant huffman,tennessee,68,0,0.6700471136951061
C7522,michael bowman,illinois,72,0,0.5974317144181605
C7523,aaron wells,new mexico,49,0,0.4910874340206386
C7524,pamela watts,michigan,39,1,0.5722493837480414
C7525,curtis carpenter,pennsylvania,28,0,0.9207597086744597
C7526,brenda nash,oregon,76,0,0.972873298172683
C7527,george pierce,colorado,44,0,0.30711137837479596
C7528,melissa wallace,oklahoma,80,1,0.5531998690957727
C7529,john george,massachusetts,31,1,0.5389392373187062
C7530,james davis,virginia,36,0,0.8502198264986782
C7531,erin nichols,illinois,33,1,0.721796572970328
C7532,reginald rodriguez,tennessee,30,0,0.8806334204861822
C7533,jennifer carter,nebraska,41,0,0.8261970743499161
C7534,joseph mcclain,arkansas,47,0,0.7395920080476961
C7535,david daniels,virginia,86,1,0.7067799949202384
C7536,ian reynolds,idaho,41,1,0.6576338927247459
C7537,kathryn savage,oregon,75,1,0.21261732660005173
C7538,christina foster,colorado,72,1,0.0017906698071936678
C7539,victor rush,arizona,45,1,0.5855790086684921
C7540,william thompson,vermont,78,0,0.2567207301814449
C7541,robin santiago dds,missouri,25,0,0.8157872479936625
C7542,cody garcia,ohio,75,1,0.15517371976755545
C7543,rita figueroa,oklahoma,21,1,0.38045378883376435
C7544,catherine nelson,utah,66,1,0.7969116291797129
C7545,michelle brooks,virginia,24,0,0.0008599842929175594
C7546,timothy henry,michigan,76,0,0.45595717627708854
C7547,gabriel keith,michigan,59,1,0.9128911507838585
C7548,denise fletcher,pennsylvania,59,0,0.9340759017863955
C7549,jeffrey coleman,delaware,19,0,0.4294439055883923
C7550,nicole henry,colorado,24,0,0.9822066693834008
C7551,diana goodwin,colorado,61,1,0.6081745873027213
C7552,jeremiah soto,washington,84,0,0.745152732459083
C7553,charles woodard,missouri,87,0,0.4278464419857029
C7554,theresa savage,north carolina,59,1,0.27788773857782567
C7555,justin wright,texas,32,1,0.07028058698650064
C7556,ann barber,utah,56,0,0.5745672235231003
C7557,beth jones,mississippi,55,0,0.3069309761175648
C7558,shelby martinez,delaware,32,1,0.8035669569303082
C7559,walter barton,arkansas,41,0,0.9725772553982671
C7560,hector ortiz,nevada,20,1,0.38711955862193226
C7561,vicki davies,connecticut,83,1,0.09456413025778176
C7562,adam smith,georgia,72,1,0.18736503675637184
C7563,donald garcia,wisconsin,44,1,0.3365216060387629
C7564,jerome schaefer,minnesota,84,0,0.26996126271109977
C7565,laura carpenter,missouri,60,1,0.8260009484371924
C7566,lisa wood,massachusetts,38,0,0.40310826358178176
C7567,leah villarreal,illinois,82,1,0.3200638801936535
C7568,karen stewart,illinois,82,1,0.7487308739686994
C7569,nathan mora,washington,32,0,0.6787522607903608
C7570,david alvarado,hawaii,33,1,0.21151960183798635
C7571,jose benson,ohio,69,0,0.6068076378998929
C7572,daniel mendoza,wyoming,76,1,0.1413385751276659
C7573,renee smith,kansas,20,1,0.7475158622161721
C7574,johnathan goodwin,arkansas,73,0,0.37301495432933307
C7575,jasmine richards,california,59,0,0.32379420451727814
C7576,andrew shields,minnesota,45,1,0.16499114817960203
C7577,travis sanchez,new jersey,53,0,0.8282654504030088
C7578,nathan larsen,missouri,42,1,0.17455378158107027
C7579,jennifer white,maryland,41,1,0.837576002592056
C7580,beth lin,georgia,57,1,0.029488353282408286
C7581,zachary gonzalez,delaware,44,1,0.32406965771970453
C7582,frederick anderson,new york,44,1,0.006282497671384446
C7583,bonnie thomas,louisiana,89,1,0.49627856309790486
C7584,jack patterson,missouri,33,1,0.42947320706546066
C7585,anthony bates,new mexico,38,0,0.9015067873946652
C7586,jessica kennedy,texas,86,0,0.13347954806579876
C7587,ashley burton,oklahoma,71,0,0.6823170169143208
C7588,rodney cook,connecticut,39,0,0.20544378454784473
C7589,michael best,louisiana,37,1,0.5850490312223584
C7590,francisco coffey,south carolina,68,1,0.6835757335040669
C7591,robin singleton,massachusetts,86,1,0.20317990913313977
C7592,lauren wilson,idaho,86,1,0.28836967739201413
C7593,erika mosley,minnesota,84,0,0.347748760563817
C7594,zachary rogers,missouri,78,0,0.9035675202518688
C7595,melody brown,oregon,50,0,0.4221723643081231
C7596,jonathan webb,montana,75,1,0.5411196747633806
C7597,ethan williams,texas,23,0,0.690177819712609
C7598,chad morrison,new jersey,68,0,0.12289068851696283
C7599,kayla becker,georgia,30,1,0.3629586163924734
C7600,mary poole,north dakota,34,0,0.9728701355504432
C7601,brenda bond,north dakota,52,0,0.41257262815079077
C7602,jessica meyer,rhode island,29,0,0.7627366277983237
C7603,mr. steven warren,connecticut,51,1,0.11676805090108866
C7604,justin hopkins,iowa,69,1,0.6039760274830648
C7605,brittany gutierrez,illinois,74,0,0.23214643705452742
C7606,jessica garza,tennessee,21,1,0.5388010700576098
C7607,mario parker,new york,51,1,0.3815895593647297
C7608,chris richardson,delaware,48,0,0.39819144487355596
C7609,jennifer sosa,new hampshire,84,1,0.35900900060164354
C7610,mr. matthew lopez,north dakota,22,0,0.11647452765333488
C7611,david weber dvm,west virginia,26,1,0.4846223012830011
C7612,bruce riley,new jersey,80,0,0.721234729442215
C7613,richard williamson,virginia,45,0,0.3926189398959229
C7614,cindy mills,pennsylvania,22,1,0.7992332159032354
C7615,eric wise,washington,67,0,0.21159977319318757
C7616,mrs. michelle sanford,georgia,30,0,0.47603320481436184
C7617,ann moses,south carolina,33,1,0.8625993801164435
C7618,danielle mayo,new hampshire,78,0,0.5368410525331336
C7619,zachary ross,michigan,87,1,0.11982922771078341
C7620,cynthia mahoney,oklahoma,88,0,0.032785913220341856
C7621,jose smith,virginia,74,1,0.11590172991048242
C7622,terry burton,arizona,50,1,0.10625647453232023
C7623,janet wilkinson,rhode island,57,1,0.08832387660408869
C7624,madison brown,new mexico,26,0,0.5852844703581704
C7625,matthew garrison dds,montana,43,1,0.3201129623120652
C7626,destiny ortiz,rhode island,60,0,0.5526388490305567
C7627,thomas hansen,georgia,73,0,0.3355012654478704
C7628,kayla drake,illinois,75,1,0.757140333618117
C7629,charles payne,indiana,68,0,0.3813739840368502
C7630,amber bell,oregon,32,0,0.2257549456024206
C7631,ellen howard,iowa,20,1,0.13834431033803074
C7632,lisa clark,texas,55,0,0.7610333491586178
C7633,brian anderson,florida,63,0,0.48474150895089585
C7634,jennifer carey,maryland,20,1,0.1966545654814137
C7635,bradley brennan,hawaii,88,1,0.08550260547444832
C7636,katherine blake,kentucky,58,0,0.31141651112745306
C7637,joseph lopez,michigan,52,1,0.05016595394673884
C7638,ronald pratt,wisconsin,43,1,0.8471581423135303
C7639,roger gonzales,alaska,79,1,0.5092076849014224
C7640,kimberly washington,nevada,83,0,0.058812351505308835
C7641,rachael weber,alabama,28,1,0.22472907286775534
C7642,henry guzman,kentucky,71,0,0.9172011427111905
C7643,tiffany peterson,virginia,66,1,0.4153764624632801
C7644,joseph wilson,louisiana,67,1,0.8716947417828004
C7645,gregory lopez,idaho,36,1,0.1885416805821858
C7646,paul johnson,wyoming,25,1,0.6156391386413032
C7647,michelle church,oregon,77,0,0.032548735494061676
C7648,larry serrano,kentucky,77,1,0.12567753841341756
C7649,william wiley,north dakota,35,1,0.9737317981354152
C7650,tara hardy,arizona,31,0,0.7993849217436633
C7651,james lopez,kentucky,45,0,0.1973978434156617
C7652,wendy west,new hampshire,78,1,0.24364782084301417
C7653,carl wells,south carolina,62,1,0.5145685079436835
C7654,richard newman,new jersey,54,0,0.13402295407796827
C7655,kristin sanchez,hawaii,60,0,0.8709900317520946
C7656,jesse austin,washington,33,1,0.14171328438586517
C7657,christopher mitchell,alabama,64,0,0.3950378130209572
C7658,shannon adams,north dakota,67,0,0.2814668990779612
C7659,allison cox,washington,68,1,0.31196116238213967
C7660,barbara sharp,florida,57,1,0.6241845304934069
C7661,jacob smith,washington,26,0,0.15787569725917128
C7662,terri mcneil,kansas,73,0,0.873588908548199
C7663,john wood,idaho,29,1,0.7444987541468129
C7664,lauren tran,new jersey,76,0,0.7088010053788498
C7665,heather edwards,indiana,77,0,0.6398538442006245
C7666,amber williams,wyoming,75,0,0.9021948164398244
C7667,jennifer perez,virginia,74,1,0.9764058138033627
C7668,richard davis,montana,30,0,0.06854824988626818
C7669,javier wang,wisconsin,35,1,0.9470957770245005
C7670,ray murphy,arizona,85,1,0.5459739311935405
C7671,emily faulkner,new york,83,0,0.6350144221571249
C7672,donna robinson,south dakota,34,0,0.312004938077586
C7673,heidi dalton,massachusetts,32,0,0.67938715052517
C7674,stephanie mercer,hawaii,19,0,0.973883837524899
C7675,ashley chang,arizona,22,1,0.5260016612196811
C7676,kathleen miller,new mexico,19,1,0.6353424245511812
C7677,christy lopez md,mississippi,35,1,0.5441409485177651
C7678,kim williams,new jersey,75,1,0.3079222088082024
C7679,kenneth morrow,nevada,22,1,0.6519936079878277
C7680,jeffery decker,idaho,72,1,0.7495638612446485
C7681,jessica cannon,alaska,45,1,0.5627172723987451
C7682,amy evans,south carolina,73,1,0.3200317533827596
C7683,jeffrey hatfield,georgia,76,1,0.6367838865015568
C7684,jonathan murphy,minnesota,48,1,0.9634372185475014
C7685,stephanie jordan,california,55,0,0.4641883916832955
C7686,kathleen nichols,south carolina,54,0,0.6431952585151672
C7687,amanda hunt,new york,89,1,0.6429954703375445
C7688,bradley jackson,louisiana,63,0,0.9899655105620389
C7689,elizabeth mcguire,kentucky,85,0,0.7893635410847556
C7690,pamela horne,pennsylvania,33,0,0.18241484971176758
C7691,zachary ortiz,oregon,90,1,0.9766955329747717
C7692,lisa lewis,nevada,32,1,0.5054338994419898
C7693,karen taylor,texas,27,1,0.483595996812767
C7694,brian hernandez phd,tennessee,57,1,0.5819368183531324
C7695,elizabeth waller,illinois,22,1,0.19717301342094817
C7696,jenna king,north dakota,86,0,0.3328016893507346
C7697,richard kim,texas,74,1,0.2388165731089109
C7698,william dean,north carolina,78,0,0.37119558752771953
C7699,audrey vargas,south dakota,88,1,0.33186422872136656
C7700,nicole hernandez,vermont,85,1,0.882038257628944
C7701,mr. matthew watkins,massachusetts,66,0,0.2891659015606727
C7702,tara walters,arkansas,18,1,0.4573461347967014
C7703,christopher moore,wyoming,70,0,0.0691341737540665
C7704,david reynolds,alabama,44,1,0.02405060568397832
C7705,rhonda berg,new york,78,1,0.6453081002733123
C7706,james wolf,washington,89,0,0.24045326119117227
C7707,jessica anderson,kentucky,26,1,0.6839187372602252
C7708,erin hays,washington,73,1,0.7955201291264398
C7709,edwin anderson,west virginia,29,0,0.16804291369554936
C7710,jerry lindsey,maine,33,0,0.3383821013894859
C7711,gary park,kentucky,22,0,0.24929347203839436
C7712,jessica young,tennessee,19,0,0.3771822722691317
C7713,wendy hill,new york,87,0,0.2747552557494434
C7714,natalie snyder,wyoming,23,1,0.19563873848075675
C7715,ann eaton,alabama,58,1,0.05329348452853411
C7716,jeremy snow,minnesota,35,0,0.1581196795427804
C7717,jennifer arnold,alaska,47,1,0.7414095945037974
C7718,anna aguilar,north carolina,41,1,0.29749179890382615
C7719,james coleman,hawaii,84,0,0.9668138254303452
C7720,miss christina payne,maryland,26,1,0.545228425759499
C7721,jose fischer,north dakota,80,0,0.9346921931459107
C7722,michael wheeler,indiana,64,1,0.6740272059185176
C7723,justin reilly,oklahoma,61,1,0.4438314037963468
C7724,laura walker,utah,85,0,0.5756796636037699
C7725,ms. lori rhodes,kansas,33,0,0.08441964927688284
C7726,ariana jacobson,georgia,62,1,0.40415785474980104
C7727,matthew smith,indiana,87,1,0.8472988725314241
C7728,megan scott,new mexico,56,0,0.7291545435916561
C7729,julie carr,hawaii,38,1,0.9907833766865377
C7730,steven jones,kansas,43,1,0.6555121245913805
C7731,nicholas george,wyoming,23,0,0.7655307265535309
C7732,frank mueller,new hampshire,48,0,0.8381704410297732
C7733,kaitlyn colon,missouri,87,1,0.6958194908762033
C7734,paul anderson,wyoming,35,0,0.39928437801313976
C7735,tammy garcia,alabama,21,1,0.5639983930594444
C7736,derrick murphy,connecticut,63,0,0.016399324239455115
C7737,william johnson,virginia,62,0,0.40848504086427606
C7738,jane strickland,mississippi,18,0,0.4463167154483332
C7739,bradley solis,new york,60,1,0.669066829453566
C7740,sean summers,georgia,68,0,0.13140361542372203
C7741,michael howell,florida,64,0,0.14229663789333824
C7742,austin manning,delaware,86,1,0.9378777921042142
C7743,brandy white,wisconsin,31,0,0.05552016092144352
C7744,patrick foster,missouri,39,1,0.019535372797575
C7745,nicholas morris,ohio,65,0,0.5443243869147251
C7746,aaron rose,kansas,38,0,0.898211041905836
C7747,michael hernandez,idaho,51,1,0.798866689580864
C7748,michelle ayala,missouri,86,0,0.3825430228540194
C7749,tiffany calderon,connecticut,57,0,0.931844559740279
C7750,billy vaughn,north carolina,25,1,0.4933102091063224
C7751,roger smith,arizona,79,1,0.08931219831930659
C7752,emily williams,kentucky,62,1,0.5414748211849615
C7753,william pacheco,north dakota,79,1,0.5792390576841211
C7754,douglas logan,florida,29,0,0.14179630135704868
C7755,donald cook,washington,56,1,0.8042300187929068
C7756,garrett prince,massachusetts,64,0,0.9252729605041838
C7757,jose green,kentucky,83,1,0.7134978691413785
C7758,wanda taylor,maine,36,0,0.0108623985522035
C7759,derek green,rhode island,46,1,0.4178691516392259
C7760,ashley howell,south carolina,69,0,0.783366617456934
C7761,raven walton,pennsylvania,68,1,0.011406969157489177
C7762,jesse smith,ohio,61,1,0.1468317833221796
C7763,david bowman,ohio,57,1,0.1276796096762952
C7764,joshua martin,utah,32,1,0.30849543615902564
C7765,randy lucas,kansas,74,0,0.5027817403240891
C7766,april payne,georgia,75,0,0.8295423732134599
C7767,sara williams,tennessee,51,1,0.36128345687388685
C7768,ivan torres,maryland,28,0,0.23535483715310157
C7769,thomas dean,hawaii,52,0,0.5429242433078555
C7770,christopher arroyo,oregon,29,0,0.2092653425969515
C7771,mr. erik cook,iowa,25,0,0.8147079862959514
C7772,christine saunders,nebraska,85,1,0.8042701062137687
C7773,jimmy smith,indiana,35,0,0.6964449612209824
C7774,teresa allen,arkansas,35,1,0.5331530008178739
C7775,christopher leonard,idaho,61,1,0.7794580122712312
C7776,vanessa ramos,nevada,91,1,0.4722634728643318
C7777,william smith,louisiana,59,0,0.6970700902410469
C7778,dave franklin,vermont,82,1,0.7726283222660886
C7779,lisa sullivan,texas,56,0,0.5344266035059066
C7780,shawn underwood,alabama,51,1,0.877990083015153
C7781,nicole robinson,alabama,50,1,0.4997063117181828
C7782,mark weaver,iowa,46,1,0.3802337528406794
C7783,theresa lewis,montana,68,1,0.9153052812196847
C7784,rick poole,massachusetts,60,0,0.7730254747437978
C7785,raymond cox,georgia,78,1,0.08684727067584441
C7786,ashley ward,new mexico,45,1,0.05577552336857283
C7787,ashley fitzgerald,arizona,32,0,0.3128449798193286
C7788,mrs. melanie gray,missouri,30,1,0.734447563452402
C7789,rebecca freeman,south dakota,44,0,0.8077248249357374
C7790,gabrielle ramirez,mississippi,86,1,0.9102180117980802
C7791,mary carr,missouri,24,1,0.734409820688369
C7792,dylan rogers,florida,55,0,0.9124224318068552
C7793,james sosa,nevada,78,0,0.1668543173049568
C7794,harold stewart,illinois,54,1,0.6909567366378017
C7795,tyler smith,texas,26,1,0.859074796592702
C7796,ashley moran,rhode island,64,1,0.300068334511017
C7797,david martin,nebraska,30,0,0.2287499958415512
C7798,dakota pratt,connecticut,20,1,0.2583792154430502
C7799,kimberly walls,vermont,47,0,0.5693673992326836
C7800,david vazquez,alabama,56,1,0.4334820678444198
C7801,anthony kelly,texas,59,1,0.5979338748625117
